,CHUNK_ID,CHUNK_START,CHUNK_FINISH,CHUNK_CANDIDATE_ID,CHUNK_LEN
0,1,0,1,0,1
1,2,1,4,35,3
2,2,1,4,35,3
3,2,1,4,35,3
4,3,4,5,126,1
5,4,5,32,181,27
6,4,5,32,181,27
7,4,5,32,181,27
8,4,5,32,181,27
9,4,5,32,181,27
10,4,5,32,181,27
11,4,5,32,181,27
12,4,5,32,181,27
13,4,5,32,181,27
14,4,5,32,181,27
15,4,5,32,181,27
16,4,5,32,181,27
17,4,5,32,181,27
18,4,5,32,181,27
19,4,5,32,181,27
20,4,5,32,181,27
21,4,5,32,181,27
22,4,5,32,181,27
23,4,5,32,181,27
24,4,5,32,181,27
25,4,5,32,181,27
26,4,5,32,181,27
27,4,5,32,181,27
28,4,5,32,181,27
29,4,5,32,181,27
30,4,5,32,181,27
31,4,5,32,181,27
32,5,32,33,560,1
33,6,0,9,8,9
34,6,0,9,8,9
35,6,0,9,8,9
36,6,0,9,8,9
37,6,0,9,8,9
38,6,0,9,8,9
39,6,0,9,8,9
40,6,0,9,8,9
41,6,0,9,8,9
42,7,9,10,261,1
43,8,10,13,287,3
44,8,10,13,287,3
45,8,10,13,287,3
46,9,13,33,370,20
47,9,13,33,370,20
48,9,13,33,370,20
49,9,13,33,370,20
50,9,13,33,370,20
51,9,13,33,370,20
52,9,13,33,370,20
53,9,13,33,370,20
54,9,13,33,370,20
55,9,13,33,370,20
56,9,13,33,370,20
57,9,13,33,370,20
58,9,13,33,370,20
59,9,13,33,370,20
60,9,13,33,370,20
61,9,13,33,370,20
62,9,13,33,370,20
63,9,13,33,370,20
64,9,13,33,370,20
65,9,13,33,370,20
66,10,0,9,8,9
67,10,0,9,8,9
68,10,0,9,8,9
69,10,0,9,8,9
70,10,0,9,8,9
71,10,0,9,8,9
72,10,0,9,8,9
73,10,0,9,8,9
74,10,0,9,8,9
75,11,9,13,264,4
76,11,9,13,264,4
77,11,9,13,264,4
78,11,9,13,264,4
79,12,13,14,351,1
80,13,14,24,380,10
81,13,14,24,380,10
82,13,14,24,380,10
83,13,14,24,380,10
84,13,14,24,380,10
85,13,14,24,380,10
86,13,14,24,380,10
87,13,14,24,380,10
88,13,14,24,380,10
89,13,14,24,380,10
90,14,24,25,516,1
91,15,25,27,526,2
92,15,25,27,526,2
93,16,27,32,544,5
94,16,27,32,544,5
95,16,27,32,544,5
96,16,27,32,544,5
97,16,27,32,544,5
98,17,32,33,560,1
99,18,0,25,24,25
100,18,0,25,24,25
101,18,0,25,24,25
102,18,0,25,24,25
103,18,0,25,24,25
104,18,0,25,24,25
105,18,0,25,24,25
106,18,0,25,24,25
107,18,0,25,24,25
108,18,0,25,24,25
109,18,0,25,24,25
110,18,0,25,24,25
111,18,0,25,24,25
112,18,0,25,24,25
113,18,0,25,24,25
114,18,0,25,24,25
115,18,0,25,24,25
116,18,0,25,24,25
117,18,0,25,24,25
118,18,0,25,24,25
119,18,0,25,24,25
120,18,0,25,24,25
121,18,0,25,24,25
122,18,0,25,24,25
123,18,0,25,24,25
124,19,25,27,526,2
125,19,25,27,526,2
126,20,27,28,540,1
127,21,28,32,549,4
128,21,28,32,549,4
129,21,28,32,549,4
130,21,28,32,549,4
131,22,32,33,560,1
132,23,0,1,0,1
133,24,1,2,8,1
134,25,2,3,15,1
135,26,3,4,21,1
136,27,4,5,26,1
137,28,5,7,31,2
138,28,5,7,31,2
139,29,7,8,35,1
140,30,0,5,4,5
141,30,0,5,4,5
142,30,0,5,4,5
143,30,0,5,4,5
144,30,0,5,4,5
145,31,5,6,55,1
146,32,6,7,63,1
147,33,7,12,74,5
148,33,7,12,74,5
149,33,7,12,74,5
150,33,7,12,74,5
151,33,7,12,74,5
152,34,12,13,90,1
153,35,0,1,0,1
154,36,1,2,13,1
155,37,2,3,25,1
156,38,3,4,36,1
157,39,4,13,54,9
158,39,4,13,54,9
159,39,4,13,54,9
160,39,4,13,54,9
161,39,4,13,54,9
162,39,4,13,54,9
163,39,4,13,54,9
164,39,4,13,54,9
165,39,4,13,54,9
166,40,0,6,5,6
167,40,0,6,5,6
168,40,0,6,5,6
169,40,0,6,5,6
170,40,0,6,5,6
171,40,0,6,5,6
172,41,6,8,64,2
173,41,6,8,64,2
174,42,8,9,76,1
175,43,9,12,83,3
176,43,9,12,83,3
177,43,9,12,83,3
178,44,12,13,90,1
179,45,0,1,0,1
180,46,1,9,20,8
181,46,1,9,20,8
182,46,1,9,20,8
183,46,1,9,20,8
184,46,1,9,20,8
185,46,1,9,20,8
186,46,1,9,20,8
187,46,1,9,20,8
188,47,9,10,81,1
189,48,10,11,85,1
190,49,11,12,88,1
191,50,12,13,90,1
192,51,0,8,7,8
193,51,0,8,7,8
194,51,0,8,7,8
195,51,0,8,7,8
196,51,0,8,7,8
197,51,0,8,7,8
198,51,0,8,7,8
199,51,0,8,7,8
200,52,8,9,100,1
201,53,9,15,113,6
202,53,9,15,113,6
203,53,9,15,113,6
204,53,9,15,113,6
205,53,9,15,113,6
206,53,9,15,113,6
207,54,15,16,135,1
208,55,0,1,0,1
209,56,1,2,6,1
210,57,2,3,11,1
211,58,3,4,15,1
212,59,4,6,19,2
213,59,4,6,19,2
214,60,0,5,4,5
215,60,0,5,4,5
216,60,0,5,4,5
217,60,0,5,4,5
218,60,0,5,4,5
219,61,5,7,76,2
220,61,5,7,76,2
221,62,7,8,98,1
222,63,8,11,110,3
223,63,8,11,110,3
224,63,8,11,110,3
225,64,11,12,132,1
226,65,12,16,141,4
227,65,12,16,141,4
228,65,12,16,141,4
229,65,12,16,141,4
230,66,16,17,152,1
231,67,0,7,6,7
232,67,0,7,6,7
233,67,0,7,6,7
234,67,0,7,6,7
235,67,0,7,6,7
236,67,0,7,6,7
237,67,0,7,6,7
238,68,7,8,77,1
239,69,8,13,88,5
240,69,8,13,88,5
241,69,8,13,88,5
242,69,8,13,88,5
243,69,8,13,88,5
244,70,13,14,104,1
245,71,0,2,1,2
246,71,0,2,1,2
247,72,2,3,41,1
248,73,3,17,73,14
249,73,3,17,73,14
250,73,3,17,73,14
251,73,3,17,73,14
252,73,3,17,73,14
253,73,3,17,73,14
254,73,3,17,73,14
255,73,3,17,73,14
256,73,3,17,73,14
257,73,3,17,73,14
258,73,3,17,73,14
259,73,3,17,73,14
260,73,3,17,73,14
261,73,3,17,73,14
262,74,17,19,222,2
263,74,17,19,222,2
264,75,19,20,228,1
265,76,20,21,230,1
266,77,0,1,0,1
267,78,1,2,4,1
268,79,2,4,8,2
269,79,2,4,8,2
270,80,0,11,10,11
271,80,0,11,10,11
272,80,0,11,10,11
273,80,0,11,10,11
274,80,0,11,10,11
275,80,0,11,10,11
276,80,0,11,10,11
277,80,0,11,10,11
278,80,0,11,10,11
279,80,0,11,10,11
280,80,0,11,10,11
281,81,11,12,198,1
282,82,12,13,210,1
283,83,13,14,221,1
284,84,14,15,231,1
285,85,15,18,242,3
286,85,15,18,242,3
287,85,15,18,242,3
288,86,18,19,261,1
289,87,19,22,268,3
290,87,19,22,268,3
291,87,19,22,268,3
292,88,22,23,275,1
293,89,0,5,4,5
294,89,0,5,4,5
295,89,0,5,4,5
296,89,0,5,4,5
297,89,0,5,4,5
298,90,5,6,60,1
299,91,6,8,70,2
300,91,6,8,70,2
301,92,8,9,84,1
302,93,9,13,93,4
303,93,9,13,93,4
304,93,9,13,93,4
305,93,9,13,93,4
306,94,13,14,104,1
307,95,0,6,5,6
308,95,0,6,5,6
309,95,0,6,5,6
310,95,0,6,5,6
311,95,0,6,5,6
312,95,0,6,5,6
313,96,6,7,51,1
314,97,7,8,56,1
315,98,8,10,61,2
316,98,8,10,61,2
317,99,10,11,65,1
318,100,0,2,1,2
319,100,0,2,1,2
320,101,2,3,45,1
321,102,3,4,66,1
322,103,4,22,103,18
323,103,4,22,103,18
324,103,4,22,103,18
325,103,4,22,103,18
326,103,4,22,103,18
327,103,4,22,103,18
328,103,4,22,103,18
329,103,4,22,103,18
330,103,4,22,103,18
331,103,4,22,103,18
332,103,4,22,103,18
333,103,4,22,103,18
334,103,4,22,103,18
335,103,4,22,103,18
336,103,4,22,103,18
337,103,4,22,103,18
338,103,4,22,103,18
339,103,4,22,103,18
340,104,22,23,275,1
341,105,0,8,7,8
342,105,0,8,7,8
343,105,0,8,7,8
344,105,0,8,7,8
345,105,0,8,7,8
346,105,0,8,7,8
347,105,0,8,7,8
348,105,0,8,7,8
349,106,8,9,140,1
350,107,9,10,153,1
351,108,10,13,167,3
352,108,10,13,167,3
353,108,10,13,167,3
354,109,13,21,202,8
355,109,13,21,202,8
356,109,13,21,202,8
357,109,13,21,202,8
358,109,13,21,202,8
359,109,13,21,202,8
360,109,13,21,202,8
361,109,13,21,202,8
362,110,0,14,13,14
363,110,0,14,13,14
364,110,0,14,13,14
365,110,0,14,13,14
366,110,0,14,13,14
367,110,0,14,13,14
368,110,0,14,13,14
369,110,0,14,13,14
370,110,0,14,13,14
371,110,0,14,13,14
372,110,0,14,13,14
373,110,0,14,13,14
374,110,0,14,13,14
375,110,0,14,13,14
376,111,14,15,203,1
377,112,15,16,210,1
378,113,16,19,218,3
379,113,16,19,218,3
380,113,16,19,218,3
381,114,19,21,229,2
382,114,19,21,229,2
383,115,0,7,6,7
384,115,0,7,6,7
385,115,0,7,6,7
386,115,0,7,6,7
387,115,0,7,6,7
388,115,0,7,6,7
389,115,0,7,6,7
390,116,7,9,85,2
391,116,7,9,85,2
392,117,9,10,99,1
393,118,10,11,105,1
394,119,11,12,110,1
395,120,12,14,115,2
396,120,12,14,115,2
397,121,14,15,119,1
398,122,0,3,2,3
399,122,0,3,2,3
400,122,0,3,2,3
401,123,3,4,66,1
402,124,4,6,87,2
403,124,4,6,87,2
404,125,6,7,123,1
405,126,7,8,140,1
406,127,8,12,159,4
407,127,8,12,159,4
408,127,8,12,159,4
409,127,8,12,159,4
410,128,12,23,220,11
411,128,12,23,220,11
412,128,12,23,220,11
413,128,12,23,220,11
414,128,12,23,220,11
415,128,12,23,220,11
416,128,12,23,220,11
417,128,12,23,220,11
418,128,12,23,220,11
419,128,12,23,220,11
420,128,12,23,220,11
421,129,0,12,11,12
422,129,0,12,11,12
423,129,0,12,11,12
424,129,0,12,11,12
425,129,0,12,11,12
426,129,0,12,11,12
427,129,0,12,11,12
428,129,0,12,11,12
429,129,0,12,11,12
430,129,0,12,11,12
431,129,0,12,11,12
432,129,0,12,11,12
433,130,12,13,210,1
434,131,13,14,221,1
435,132,14,19,235,5
436,132,14,19,235,5
437,132,14,19,235,5
438,132,14,19,235,5
439,132,14,19,235,5
440,133,19,22,268,3
441,133,19,22,268,3
442,133,19,22,268,3
443,134,22,23,275,1
444,135,0,9,8,9
445,135,0,9,8,9
446,135,0,9,8,9
447,135,0,9,8,9
448,135,0,9,8,9
449,135,0,9,8,9
450,135,0,9,8,9
451,135,0,9,8,9
452,135,0,9,8,9
453,136,9,10,126,1
454,137,10,11,135,1
455,138,11,13,144,2
456,138,11,13,144,2
457,139,13,17,159,4
458,139,13,17,159,4
459,139,13,17,159,4
460,139,13,17,159,4
461,140,17,18,170,1
462,141,0,13,12,13
463,141,0,13,12,13
464,141,0,13,12,13
465,141,0,13,12,13
466,141,0,13,12,13
467,141,0,13,12,13
468,141,0,13,12,13
469,141,0,13,12,13
470,141,0,13,12,13
471,141,0,13,12,13
472,141,0,13,12,13
473,141,0,13,12,13
474,141,0,13,12,13
475,142,13,14,156,1
476,143,14,17,163,3
477,143,14,17,163,3
478,143,14,17,163,3
479,144,17,18,170,1
480,145,0,5,4,5
481,145,0,5,4,5
482,145,0,5,4,5
483,145,0,5,4,5
484,145,0,5,4,5
485,146,5,6,40,1
486,147,6,7,45,1
487,148,7,9,50,2
488,148,7,9,50,2
489,149,9,10,54,1
490,150,0,8,7,8
491,150,0,8,7,8
492,150,0,8,7,8
493,150,0,8,7,8
494,150,0,8,7,8
495,150,0,8,7,8
496,150,0,8,7,8
497,150,0,8,7,8
498,151,8,9,100,1
499,152,9,10,108,1
500,153,10,12,116,2
501,153,10,12,116,2
502,154,12,15,128,3
503,154,12,15,128,3
504,154,12,15,128,3
505,155,15,16,135,1
506,156,0,2,1,2
507,156,0,2,1,2
508,157,2,3,29,1
509,158,3,4,42,1
510,159,4,14,63,10
511,159,4,14,63,10
512,159,4,14,63,10
513,159,4,14,63,10
514,159,4,14,63,10
515,159,4,14,63,10
516,159,4,14,63,10
517,159,4,14,63,10
518,159,4,14,63,10
519,159,4,14,63,10
520,160,14,15,119,1
521,161,0,10,9,10
522,161,0,10,9,10
523,161,0,10,9,10
524,161,0,10,9,10
525,161,0,10,9,10
526,161,0,10,9,10
527,161,0,10,9,10
528,161,0,10,9,10
529,161,0,10,9,10
530,161,0,10,9,10
531,162,10,11,165,1
532,163,11,12,176,1
533,164,12,20,193,8
534,164,12,20,193,8
535,164,12,20,193,8
536,164,12,20,193,8
537,164,12,20,193,8
538,164,12,20,193,8
539,164,12,20,193,8
540,164,12,20,193,8
541,165,20,21,230,1
542,166,0,3,2,3
543,166,0,3,2,3
544,166,0,3,2,3
545,167,3,4,99,1
546,168,4,13,138,9
547,168,4,13,138,9
548,168,4,13,138,9
549,168,4,13,138,9
550,168,4,13,138,9
551,168,4,13,138,9
552,168,4,13,138,9
553,168,4,13,138,9
554,168,4,13,138,9
555,169,13,14,364,1
556,170,14,33,403,19
557,170,14,33,403,19
558,170,14,33,403,19
559,170,14,33,403,19
560,170,14,33,403,19
561,170,14,33,403,19
562,170,14,33,403,19
563,170,14,33,403,19
564,170,14,33,403,19
565,170,14,33,403,19
566,170,14,33,403,19
567,170,14,33,403,19
568,170,14,33,403,19
569,170,14,33,403,19
570,170,14,33,403,19
571,170,14,33,403,19
572,170,14,33,403,19
573,170,14,33,403,19
574,170,14,33,403,19
575,171,33,34,594,1
576,172,0,20,19,20
577,172,0,20,19,20
578,172,0,20,19,20
579,172,0,20,19,20
580,172,0,20,19,20
581,172,0,20,19,20
582,172,0,20,19,20
583,172,0,20,19,20
584,172,0,20,19,20
585,172,0,20,19,20
586,172,0,20,19,20
587,172,0,20,19,20
588,172,0,20,19,20
589,172,0,20,19,20
590,172,0,20,19,20
591,172,0,20,19,20
592,172,0,20,19,20
593,172,0,20,19,20
594,172,0,20,19,20
595,172,0,20,19,20
596,173,20,21,490,1
597,174,21,33,515,12
598,174,21,33,515,12
599,174,21,33,515,12
600,174,21,33,515,12
601,174,21,33,515,12
602,174,21,33,515,12
603,174,21,33,515,12
604,174,21,33,515,12
605,174,21,33,515,12
606,174,21,33,515,12
607,174,21,33,515,12
608,174,21,33,515,12
609,175,33,34,594,1
610,176,0,27,26,27
611,176,0,27,26,27
612,176,0,27,26,27
613,176,0,27,26,27
614,176,0,27,26,27
615,176,0,27,26,27
616,176,0,27,26,27
617,176,0,27,26,27
618,176,0,27,26,27
619,176,0,27,26,27
620,176,0,27,26,27
621,176,0,27,26,27
622,176,0,27,26,27
623,176,0,27,26,27
624,176,0,27,26,27
625,176,0,27,26,27
626,176,0,27,26,27
627,176,0,27,26,27
628,176,0,27,26,27
629,176,0,27,26,27
630,176,0,27,26,27
631,176,0,27,26,27
632,176,0,27,26,27
633,176,0,27,26,27
634,176,0,27,26,27
635,176,0,27,26,27
636,176,0,27,26,27
637,177,27,28,567,1
638,178,28,30,575,2
639,178,28,30,575,2
640,179,30,33,587,3
641,179,30,33,587,3
642,179,30,33,587,3
643,180,33,34,594,1
644,181,0,10,9,10
645,181,0,10,9,10
646,181,0,10,9,10
647,181,0,10,9,10
648,181,0,10,9,10
649,181,0,10,9,10
650,181,0,10,9,10
651,181,0,10,9,10
652,181,0,10,9,10
653,181,0,10,9,10
654,182,10,11,265,1
655,183,11,12,286,1
656,184,12,30,323,18
657,184,12,30,323,18
658,184,12,30,323,18
659,184,12,30,323,18
660,184,12,30,323,18
661,184,12,30,323,18
662,184,12,30,323,18
663,184,12,30,323,18
664,184,12,30,323,18
665,184,12,30,323,18
666,184,12,30,323,18
667,184,12,30,323,18
668,184,12,30,323,18
669,184,12,30,323,18
670,184,12,30,323,18
671,184,12,30,323,18
672,184,12,30,323,18
673,184,12,30,323,18
674,185,30,31,495,1
675,186,0,13,12,13
676,186,0,13,12,13
677,186,0,13,12,13
678,186,0,13,12,13
679,186,0,13,12,13
680,186,0,13,12,13
681,186,0,13,12,13
682,186,0,13,12,13
683,186,0,13,12,13
684,186,0,13,12,13
685,186,0,13,12,13
686,186,0,13,12,13
687,186,0,13,12,13
688,187,13,20,331,7
689,187,13,20,331,7
690,187,13,20,331,7
691,187,13,20,331,7
692,187,13,20,331,7
693,187,13,20,331,7
694,187,13,20,331,7
695,188,20,21,430,1
696,189,21,22,441,1
697,190,22,23,451,1
698,191,23,25,461,2
699,191,23,25,461,2
700,192,25,30,479,5
701,192,25,30,479,5
702,192,25,30,479,5
703,192,25,30,479,5
704,192,25,30,479,5
705,193,30,31,495,1
706,194,0,19,18,19
707,194,0,19,18,19
708,194,0,19,18,19
709,194,0,19,18,19
710,194,0,19,18,19
711,194,0,19,18,19
712,194,0,19,18,19
713,194,0,19,18,19
714,194,0,19,18,19
715,194,0,19,18,19
716,194,0,19,18,19
717,194,0,19,18,19
718,194,0,19,18,19
719,194,0,19,18,19
720,194,0,19,18,19
721,194,0,19,18,19
722,194,0,19,18,19
723,194,0,19,18,19
724,194,0,19,18,19
725,195,19,20,418,1
726,196,20,26,435,6
727,196,20,26,435,6
728,196,20,26,435,6
729,196,20,26,435,6
730,196,20,26,435,6
731,196,20,26,435,6
732,197,26,27,481,1
733,198,27,28,486,1
734,199,28,30,491,2
735,199,28,30,491,2
736,200,30,31,495,1
737,201,0,6,5,6
738,201,0,6,5,6
739,201,0,6,5,6
740,201,0,6,5,6
741,201,0,6,5,6
742,201,0,6,5,6
743,202,6,7,69,1
744,203,7,10,79,3
745,203,7,10,79,3
746,203,7,10,79,3
747,204,10,13,97,3
748,204,10,13,97,3
749,204,10,13,97,3
750,205,13,14,104,1
751,206,0,1,0,1
752,207,1,2,28,1
753,208,2,3,55,1
754,209,3,13,90,10
755,209,3,13,90,10
756,209,3,13,90,10
757,209,3,13,90,10
758,209,3,13,90,10
759,209,3,13,90,10
760,209,3,13,90,10
761,209,3,13,90,10
762,209,3,13,90,10
763,209,3,13,90,10
764,210,13,28,300,15
765,210,13,28,300,15
766,210,13,28,300,15
767,210,13,28,300,15
768,210,13,28,300,15
769,210,13,28,300,15
770,210,13,28,300,15
771,210,13,28,300,15
772,210,13,28,300,15
773,210,13,28,300,15
774,210,13,28,300,15
775,210,13,28,300,15
776,210,13,28,300,15
777,210,13,28,300,15
778,210,13,28,300,15
779,211,0,13,12,13
780,211,0,13,12,13
781,211,0,13,12,13
782,211,0,13,12,13
783,211,0,13,12,13
784,211,0,13,12,13
785,211,0,13,12,13
786,211,0,13,12,13
787,211,0,13,12,13
788,211,0,13,12,13
789,211,0,13,12,13
790,211,0,13,12,13
791,211,0,13,12,13
792,212,13,14,286,1
793,213,14,16,302,2
794,213,14,16,302,2
795,214,16,17,328,1
796,215,17,18,340,1
797,216,18,23,355,5
798,216,18,23,355,5
799,216,18,23,355,5
800,216,18,23,355,5
801,216,18,23,355,5
802,217,23,28,395,5
803,217,23,28,395,5
804,217,23,28,395,5
805,217,23,28,395,5
806,217,23,28,395,5
807,218,0,9,8,9
808,218,0,9,8,9
809,218,0,9,8,9
810,218,0,9,8,9
811,218,0,9,8,9
812,218,0,9,8,9
813,218,0,9,8,9
814,218,0,9,8,9
815,218,0,9,8,9
816,219,9,10,306,1
817,220,10,14,338,4
818,220,10,14,338,4
819,220,10,14,338,4
820,220,10,14,338,4
821,221,14,38,464,24
822,221,14,38,464,24
823,221,14,38,464,24
824,221,14,38,464,24
825,221,14,38,464,24
826,221,14,38,464,24
827,221,14,38,464,24
828,221,14,38,464,24
829,221,14,38,464,24
830,221,14,38,464,24
831,221,14,38,464,24
832,221,14,38,464,24
833,221,14,38,464,24
834,221,14,38,464,24
835,221,14,38,464,24
836,221,14,38,464,24
837,221,14,38,464,24
838,221,14,38,464,24
839,221,14,38,464,24
840,221,14,38,464,24
841,221,14,38,464,24
842,221,14,38,464,24
843,221,14,38,464,24
844,221,14,38,464,24
845,222,0,1,0,1
846,223,1,2,38,1
847,224,2,14,86,12
848,224,2,14,86,12
849,224,2,14,86,12
850,224,2,14,86,12
851,224,2,14,86,12
852,224,2,14,86,12
853,224,2,14,86,12
854,224,2,14,86,12
855,224,2,14,86,12
856,224,2,14,86,12
857,224,2,14,86,12
858,224,2,14,86,12
859,225,14,15,441,1
860,226,15,17,466,2
861,226,15,17,466,2
862,227,17,18,510,1
863,228,18,21,533,3
864,228,18,21,533,3
865,228,18,21,533,3
866,229,21,26,592,5
867,229,21,26,592,5
868,229,21,26,592,5
869,229,21,26,592,5
870,229,21,26,592,5
871,230,26,27,663,1
872,231,27,37,684,10
873,231,27,37,684,10
874,231,27,37,684,10
875,231,27,37,684,10
876,231,27,37,684,10
877,231,27,37,684,10
878,231,27,37,684,10
879,231,27,37,684,10
880,231,27,37,684,10
881,231,27,37,684,10
882,232,37,38,740,1
883,233,0,15,14,15
884,233,0,15,14,15
885,233,0,15,14,15
886,233,0,15,14,15
887,233,0,15,14,15
888,233,0,15,14,15
889,233,0,15,14,15
890,233,0,15,14,15
891,233,0,15,14,15
892,233,0,15,14,15
893,233,0,15,14,15
894,233,0,15,14,15
895,233,0,15,14,15
896,233,0,15,14,15
897,233,0,15,14,15
898,234,15,17,466,2
899,234,15,17,466,2
900,235,17,27,519,10
901,235,17,27,519,10
902,235,17,27,519,10
903,235,17,27,519,10
904,235,17,27,519,10
905,235,17,27,519,10
906,235,17,27,519,10
907,235,17,27,519,10
908,235,17,27,519,10
909,235,17,27,519,10
910,236,27,28,675,1
911,237,28,32,689,4
912,237,28,32,689,4
913,237,28,32,689,4
914,237,28,32,689,4
915,238,32,37,724,5
916,238,32,37,724,5
917,238,32,37,724,5
918,238,32,37,724,5
919,238,32,37,724,5
920,239,37,38,740,1
921,240,0,2,1,2
922,240,0,2,1,2
923,241,2,3,49,1
924,242,3,11,79,8
925,242,3,11,79,8
926,242,3,11,79,8
927,242,3,11,79,8
928,242,3,11,79,8
929,242,3,11,79,8
930,242,3,11,79,8
931,242,3,11,79,8
932,243,11,25,233,14
933,243,11,25,233,14
934,243,11,25,233,14
935,243,11,25,233,14
936,243,11,25,233,14
937,243,11,25,233,14
938,243,11,25,233,14
939,243,11,25,233,14
940,243,11,25,233,14
941,243,11,25,233,14
942,243,11,25,233,14
943,243,11,25,233,14
944,243,11,25,233,14
945,243,11,25,233,14
946,244,0,12,11,12
947,244,0,12,11,12
948,244,0,12,11,12
949,244,0,12,11,12
950,244,0,12,11,12
951,244,0,12,11,12
952,244,0,12,11,12
953,244,0,12,11,12
954,244,0,12,11,12
955,244,0,12,11,12
956,244,0,12,11,12
957,244,0,12,11,12
958,245,12,15,236,3
959,245,12,15,236,3
960,245,12,15,236,3
961,246,15,17,271,2
962,246,15,17,271,2
963,247,17,18,289,1
964,248,18,19,297,1
965,249,19,24,308,5
966,249,19,24,308,5
967,249,19,24,308,5
968,249,19,24,308,5
969,249,19,24,308,5
970,250,24,25,324,1
971,251,0,1,0,1
972,252,1,34,67,33
973,252,1,34,67,33
974,252,1,34,67,33
975,252,1,34,67,33
976,252,1,34,67,33
977,252,1,34,67,33
978,252,1,34,67,33
